Date,NestLocation,ObserverLocation,NestStatus,NestCondition,Observer,Temp,Wind-Velocity(mph),Wind-Direction,Precipatation,CloudCover,Equipment,StartTime,EndTime,TimeOfObservation,#BirdsPresent&Plumages,#BirdsonNest,BehaviorofAdults,Approx.#ofEggs,Approx. #ofChicks,AdditionalComments
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1420-1430,1A,1A,In nest,,2,Finally sitting quietly facing W and looking E
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1432,1A,1A,In nest,,2,Stood up turned to E - very careful sitting back down - head in nest a couple of times
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1444,2A,1A,In nest,,2,1A flew by towards W - no call by Mom - stood up - turned S - head in nest - very careful sitting back down - flexed wings while up
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1450-1455,1A,1A,In nest,,2,Sitting quietly facing W then looking around & shifting back and forth on nest
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1508,1A,1A,In nest,,2,Facing E - very watchful
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1518,2A,0,,,2,Dad showed up - Mom immediately flew off - Dad stood on edge of nest for a minute or so then flew off - Mom immediately returned and sat on nest facing E
4/15/2017,West Nest 2,NE,H,Good,Steve Hill,80,10,SW,0,10,Binoc's/Scope,1325,1540,1522-1540,1A,1A,In nest,,2,Mom quietly on nest facing E - wings maybe open some -often looking N
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1410,2A,1A,In nest,,2,Both birds present - Dad had evidently brought lunch - eating
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1412,2A,0,,,2,Mom got off nest - Dad ripping food & poking head into nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1415,2A,1A,In nest,,2,Mom flew away - Dad's head in nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1419,1A,1A,In nest,,2,Dad got on nest facing S
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1425-1430,1A,1A,In nest,,2,Dad sitting on nest - very alert
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1446,1A,1A,In nest,,2,Mom came back - sitting on nest - facing W
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1448,2A,1A,In nest,,2,1A flew past nest - Dad not alarmed
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1454-1500,1A,1A,In nest,,2,Stood up - head in/out of nest several times - head seems to be in 2 places - food on E side of nest - bird was facing S
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1503,1A,1A,In nest,,2,Mom sitting on nest - very alert - facing S looking N
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1505-1508,1A,1A,In nest,,2,Stood up facing E - head in/out of nest several times
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1508-1535,1A,1A,In nest,,2,Sat back on nest facing E-doing soft gull like call - geese making a lot of noise - very alert
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1534,2A,1A,In nest,,2,Dad arrived w/food? - eating
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1535,2A,0,,,2,Both birds on side of nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1539,1A,0,,,2,Mom flew away
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1541,1A,1A,In nest,,2,Dad standing up in nest - head in/out of nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1544,1A,1A,In nest,,2,Set down on nest facing E - eating - head in/out of nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1547,1A,1A,In nest,,2,Facing E - moving around on nest - often standing up - head in/out of nest continuously
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1551,1A,1A,In nest,,2,Standing up in nest - very active on nest
4/17/2017,West Nest 2,NE,H,Good,Steve Hill,59,6,NE,0,0,Binoc's/Scope,1410,1610,1553-1610,1A,1A,In nest,,2,Sitting quietly on nest facing E
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1420-1435,1A,1A,In nest,,2,1A Dad deep in nest facing E - very noisy track mtce
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1443,2A,0,, ,2,Mom back - both eating & poking heads in nest - RR mtce stopped
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1452,2A,1A,In nest,,2,Dad on nest w/head in nest - Mom standing on side of nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1453,2A/1J,1A,In nest,,2,Mom sounding the warning - 1J soaring over nest - Mom standing on nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1455,2A,1A,In nest,,2,Mom eating - standing on nest - Dad poking head in nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1456,1A,1A,In nest,,2,Mom flew away - Dad very alert on nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1505,1A,1A,In nest,,2,Dad facing E - very alert
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1510,1A,1A,In nest,,2,Poking head in nest - looking E - some Eagle screams coming from that direction
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1515,2A,0,,,2,Mom back - Dad flew away - Mom poking head in nest - carefully getting on nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1518,1A,1A,In nest,,2,Mom on nest facing N 
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1519,1A,1A,In nest,,2,Scootching around on net - facing N - she is deep in nest - hard to see her
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1523,1A,1A,In nest,,2,Standing up - scootching around - wings spread out a little - trying to get comfortable? - finally down deep in nest facing N
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1527,1A,1A,In nest,,2,Head poking in nest - Eagle screams from the E - very alert looking W
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1534,2A,1A,In nest,,2,Dad brought a big stick - Mom ignored him - Mom got out of nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1538,2A,0,,,2,Both eating standing on side of nest
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1542,2A,1A,In nest,,2,Mom flew - Dad on nest facing W
4/18/2017,West Nest 2,NE,H,Good,Steve Hill,55,6,NE,0,0,Binoc's/Scope,1420,1550,1543-1550,1A,1A,In nest,,2,Dad on nest facing W - wings partially open - moving around on nest - poking head in nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1338,1A,1A,In nest,,2,1A Mom on nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1340,2A,0,,,2,Dad arrived w/food - boh standing on side of nest eating & poking heads in nest - each maybe feeding a separate chick at different ends of the nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1347,1A,0,,,2,Mom flew away - Dad standing on side of nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1348,1A,1A,In nest,,2,Dad onnest facing W - very alert
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1400,1A,1A,In nest,,2,Standing up in nest - head poking down in nest - very alert
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1403-1515,1A,1A,In nest,,2,Standing up in nest - very alert
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1423,1A,1A,In nest,,2,Now sitting down in nest - facing W 
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1425,1A,0,,,2,Standing on side of nest -head in nest - very alert
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1435,1A,1A,In nest,,2,Sitting on nest facing S - sitting very high in nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1443,1A,1A,In nest,,2,Sitting on edge w/feet in nest? - facing S
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1445-1451,2A,0,,,2,Mom returned - Dad eating & poking head in nest - Mom standing on edge of nest preening - Dad is pretty busy w/head in nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1456-1505,2A,1A,In nest,,2,Mom standing on edge - Dad standing in nest eating or feeding chicks
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1506,2A,1A,In nest,,2,Dad sitting on edge of nest w/feet in nest - Mom standing on edge of nest preening
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1508,2A,0,,,2,Both seem to be moving around on the nest - not in nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1510,2A,0,,,2,Both calling out looking SE - both sitting on side of nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1515,2A,0,,,2,Dad very busy head in nest - Mom on branch to E of nest just above it - Dad eating/feeding
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1523,2A/1J,0,,,2,Mom calling gull like call then screaming - took off aftera J - Dad seeming unconcerned and busy w/head in nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1530,1A,0,,,2,Dad standing on edge of nest poking his head into nest
4/19/2017,West Nest 2,NE,H,Good,Steve Hill,75,14,,0,100,Binoc's/Scope,1338,1540,1535,1A,1A,In nest,,2,Dad carefully got on nest
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1600-1610,1A,1A,In nest,,2,Mom waddling around some facing S then W - occasionally standing in nest
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1618-1628,1A,1A,In nest,,2,RR work truck on tracks directly behind me - Mom very alert looking S
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1631-1635,2A,0,,,2,Both birds standing on side of nest eating & poking heads into nest in two different places - RR workers moved W
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1637,1A,1A,In nest,,2,1A Dad flew away - Mom still standing on nest w/head poking in  & out of nest
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1639,1A,1A,In nest,,2,Wadding down on nest - moving sticks around
4/20/2017,West Nest 2,NE,H,Good,Steve Hill,85,22,WSW,Scattered T-storms,80-100,Binoc's/Scope,1600,1700,1650-1700,1A,1A,In nest,,2,Sitting quietly on nest looking N - T-storms in W - very alert
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1425-1437,1A,1A,In nest,,2,Mom? Facing N - on nest sitting quietly
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1440,1A,1A,In nest,,2,Standing up in nest facing N
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1443-1451,1A,1A,In nest,,2,Standing on edge of nest - tearing food & dropping it in nest - calling out
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1452-1500,1A,1A,In nest,,2,Back on nest - Dad in tree below nest? Can't see him - Mom waddling around getting back on nest
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1531,1A,1A,In nest,,2,Standing on side of nest feeding
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1533,1A,1A,In nest,,2,Standing up in nest - working on bottom of nest w/feet - working really hard 
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1540,1A,1A,In nest,,2,Standing up in nest - eating or feeding - not sure
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1545,1A,1A,In nest,,2,Sitting high in nest facing W looking N
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1558-1615,1A/1J,1A,In nest,,2,Sitting quietly on nest facing N - 1J soared overhead - no response from bird on nest
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1620,1A,1A,In nest,,2,Bird on nest calling out - no response
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1624,2A,0,,,2,Dad returned w/food - both eating
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1625,2A,0,,,2,Both on side of nest eating - both calling out scream & gull call - Mom in nest - both looking down - poking fodd into nest -heard Eagle scream to W
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1632,1A,1A,In nest,,2,Mom flew away
4/21/2017,West Nest 2,NE,H,Good,Steve Hill,54,10,W,0,90-100,Binoc's/Scope,1425,1700,1636,1A,1A,In nest,,2,Dad on nest facing E
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1410,1A,1A,In nest,,2,Mom? Facing S
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1414,2A,1A,In nest,,2,2nd 1A Dad? Arrived - can't tell if he brought food
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1417,2A,0,,,2,Both standing on side of nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1418,1A,1A,In nest,,2,Dad on nest - Mom flew away
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1428-1450,1A,1A,In nest,,2,Sitting high in nest - very alert - wings open slightly - occasionally looking down into nest in area of its chest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1455,1A,1A,In nest,,2,Standing up in nest - head down in nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1458,1A,0,,,2,Standing on side of nest - head down in nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1500,1A,1A,In nest,,2,Very carefully repositioned itself on nest facing S - wadding around in nest - seems to very interested in looking S
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1511,1A,1A,In nest,,2,Quietly sitting on nest - focused on looking S
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1517,2A,1A,In nest,,2,1A in tree just to E of my position
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1519,2A,0,,,2,Both birds on side of nest eating/poking heads into nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1526,2A,1A,In nest,,2,2nd A on side of nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1530,2A,1A,In nest,,2,Repositioning on nest - 2nd A standing on side of nest eating
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1533,1A,1A,In nest,,2,1A Dad? Flew away - 1A Mom? Waddling around on nesst sitting low in nest
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1540,1A,1A,In nest,,2,Sitting low in nest facing A - really focused on looking in this direction
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1541,2A,1A,In nest,,2,2nd A arrived w/a muskrat! - left it on side of nest and flew away 
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1542-1552,1A,1A,In nest,,2,On nest facing & looking S
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1600,1A,1A,In nest,,2,On nest facing S - sitting higher in nest - focused on looking S
4/22/2017,West Nest 2,NE,H,Good,Steve Hill,55,10,WSW,0,100,Binoc's/Scope,1410,1610,1610,1A,1A,In nest,,2,Very focused on looking S = sitting up in nest looks like Mom - occasionally looks down into nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1545,1A,0,,,2,Standing on side of nest - tail towards me - eating? - nest in direct sun - maybe feeding
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1553,1A,1A,In nest,,2,Mom standing in nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1555,1A,1A,In nest,,2,Waddled down into nest - head in & out of nest - facing N - wings slightly open
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1605-1620,1A,1A,In nest,,2,In nest facing N - head buried in wing sleeping? - woke up looking E
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1625,1A,1A,In nest,,2,Waddling around - sitting higher in nest - looking N
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1631,1A,1A,In nest,,2,Standing in nest facing W
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1635,1A,1A,In nest,,2,Standing in nest - head in nest - turned to E - waddled back down in nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1641,1A,1A,In nest,,2,Sitting high on nest - facing E - waddling around some
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1644,1A,1A,In nest,,2,Calling out towards E - facing E
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1646,2A,1A,In nest,,2,Dad eating on side of nest - Mom on nest 
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1648,2A,0,,,2,Both birds on side eating - I could actually see a little beak reaching up & taking food from Dad's beak - can't tell if there are two
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1655-1703,1A,1A,In nest,,2,Dad flew away - Mom waddled down on nest facing W - sitting high in nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1715,2A,1A,In nest,,2,Dad back on side of nest - Mom on nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1713,2A,1A,In nest,,2,"Mom in nest - Dad standing on side - think I see a chicks head,eye & beak"
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1712,1A,1A,In nest,,2,Dad flew away  
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1713,0A,0,,,2,Mom flew away
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1715,1A,1A,In nest,,2,Mom is back in nest facing S
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1723,1A,1A,In nest,,2,Mom on nest facing S
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1545,1A,1A,In nest,,2,Mom very alert looking S - sitting high in nest - there is a squirrel near nest
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1737,1A,1A,In nest,,2,Mom poking head into nest in area where I saw a little beak taking food from Dad
4/23/2017,West Nest 2,NE,H,Good,Steve Hill,60,9,NNE,0,10,Binoc's/Scope,1545,1745,1745,1A,1A,In nest,,2,Mom on nest facing SE - sitting high on nest
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1555-1600,1A,1A,In nest,,2,Facing N - wings open
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1609,1A,1A,In nest,,2,Standing up - turned to E - head in S side of nest
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1615,1A,1A,In nest,,2,Waddling around - now facing S w/hed in nest - wings open - really active w/head in nest - moving around a lot
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1620,1A,1A,In nest,,2,Calling out - no response - finally sitting quietly on nest - wings open
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1640-1646,1A,1A,In nest,,2,Sitting quietly on nest facing S - wings open
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1650-1703,1A,1A,In nest,,2,Standing on side of nest - eating - very active w/head in nest
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1704,1A,1A,In nest,,2,Sat on nest facing E - waddled around a lot before sitting down
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1705-1710,1A,1A,In nest,,2,Continues to move around on nest - can't seem to sit still - continues to be very alert
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1715-1730,1A,1A,In nest,,2,Sitting high in nest looking E - wings open - moving around a lot - very alert - very windy at nest - Adults feathers blowing around a lot
4/24/2017,West Nest 2,NE,H,Good,Steve Hill,55,20,E,0,0,Binoc's/Scope,1555,1730,1732,1A,1A,In nest,,2,Calling out - no response - didn't see other A but heard and adult calling from the SE several times - maybe chasing J's
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1320-1330,1A,1A,In nest,,2,Mom facing N - sitting up in nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1333,1A,1A,In nest,,2,Facing W - head down in nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1535,1A,1A,In nest,,2,Sitting up facing N
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1337,1A,1A,In nest,,2,Looks like it is sitting on side of nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1340-1346,1A,1A,In nest,,2,Head in nest eating & maybe feeding - waddled around on nest & sat down
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1348,1A,1A,In nest,,2,Calling out - no response - continually poking around in nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1357,1A,1A,In nest,,2,Quietly on nest facing E
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1400,1A,0,,,2,Off nest on branch calling out - no response
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1402,0A,0,,,2,Mom flew away
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1403-1410,1A,1A,In nest,,2,Mom returned - waddling around in nest head down in nest poking around - very active - aeating or moving sticks around
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1411,1A,1A,In nest,,2,Sitting high in nest - looking W - continues to be very active in nest - very alert
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1418,1A,0,,,2,Sitting on E side of nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1421,1A,1A,In nest,,2,Back on nest facing W - poking around in nest
4/25/2017,West Nest 2,NE,H,Good,Steve Hill,75,15,NNE,0,0,Binoc's/Scope,1320,1550,1427,1A,1A,In nest,,2,Sitting up in nest facing N
